ticker,cik,filingDate,accessionNumber,source,wsc_a,wsc_b,wsc_c,wsc_d,wsc_e,wsc_f,qo_score,qo_reasoning,se_score,se_reasoning,cl_score,cl_reasoning,sa_score,sa_reasoning,hype_score,word_count,diag_se_ng_ratio,diag_se_burial_pct,diag_se_dem_hits,diag_se_hl_total,diag_se_pos_fact,diag_se_ext_blame,diag_se_d1,diag_se_d2,diag_se_d3,diag_se_d4,diag_se_d5,diag_se_d6,diag_cl_guidance_sents,diag_cl_guidance_density,diag_cl_strong_modal_count,diag_cl_weak_modal_count,diag_cl_modal_ratio,diag_cl_precision_count,diag_cl_unc_density,hype_v3,v3_reasoning,v3_c1_sa_attribution,v3_c2_qo_superlative,v3_c3_se_concealment,v3_c4_cl_guidance_strength,v3_c5_se_qualifier_asymmetry,v3_c6_qo_vague_positive,v3_c7_se_framing,v3_c8_cl_uncertainty
GLW,24741,2021-07-27,0001437749-21-017620,refetched_exhibit,0.3689,0.2541,0.0492,0.0902,0.0656,0.0,25,"WSC[A]=0.369 (superlatives) → s_a=18/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.254 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=18+7=25/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",16,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=1 (burial) D5=5 (demotion) D6=1 (qualifier asymmetry). raw=11/30 → SE=round(raw×1.5)=16/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],8,"Guidance sentences=1/122. Sub1 count=4/15 [g=1]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=-1 [unc_density=0.033]. CL=4+5+0+(-1)=8/25. [LM word-list method; Loughran & McDonald 2011]",16,"WSC[E]=0.066 (internal credit) → tier=13/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=13+(3)=16/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",65,2605,0.3913,0,26,0,5,0,2,2,0,1,5,1,1,0.0082,0,0,0.3,0,0.0328,63,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=16/22 C2 QO-Super=18/18 C3 SE-Conceal=8/14 C4 CL-Guid=2/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=7/7 C7 SE-Frame=4/10 C8 CL-Uncertainty=-1. raw=54 x 1.1688 = 63/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",16,18,8,2,0,7,4,-1
ECL,31462,2019-10-29,0001558370-19-009260,exhibit,0.0714,0.3381,0.0,0.2952,0.0524,0.0095,13,"WSC[A]=0.071 (superlatives) → s_a=6/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.338 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=6+7=13/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",18,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=4 (density ratio) D3=0 (headline) D4=1 (burial) D5=3 (demotion) D6=2 (qualifier asymmetry). raw=12/30 → SE=round(raw×1.5)=18/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],19,"Guidance sentences=8/105. Sub1 count=11/15 [g=8]. Sub2 modal=3/10 [strong=0, weak=1, ratio=0.00]. Sub3 ranges=5/5 [precision_count=4]. Sub4 uncertainty=0 [unc_density=0.010]. CL=11+3+5+(0)=19/25. [LM word-list method; Loughran & McDonald 2011]",15,"WSC[E]=0.052 (internal credit) → tier=13/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.010 (external blame) → modifier=+2 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=13+(2)=15/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",65,3000,0.7108,14,2,0,5,3,2,4,0,1,3,2,8,0.0762,0,1,0.0,4,0.0095,60,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=11/22 C2 QO-Super=9/18 C3 SE-Conceal=5/14 C4 CL-Guid=11/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=7/7 C7 SE-Frame=6/10 C8 CL-Uncertainty=+0. raw=51 x 1.1688 = 60/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",11,9,5,11,2,7,6,0
KEYS,1601046,2019-08-21,0001601046-19-000035,exhibit,0.0822,0.2329,0.0,0.3014,0.1918,0.0,17,"WSC[A]=0.082 (superlatives) → s_a=10/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.233 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=10+7=17/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",16,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=1 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=1 (burial) D5=5 (demotion) D6=2 (qualifier asymmetry). raw=11/30 → SE=round(raw×1.5)=16/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],16,"Guidance sentences=3/73. Sub1 count=9/15 [g=3]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=3/5 [precision_count=2]. Sub4 uncertainty=-1 [unc_density=0.027]. CL=9+5+3+(-1)=16/25. [LM word-list method; Loughran & McDonald 2011]",25,"WSC[E]=0.192 (internal credit) → tier=22/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=22+(3)=25/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",74,1911,0.4151,0,12,0,0,0,1,2,0,1,5,2,3,0.0411,0,0,0.3,2,0.0274,67,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=22/22 C2 QO-Super=9/18 C3 SE-Conceal=8/14 C4 CL-Guid=7/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=7/7 C7 SE-Frame=3/10 C8 CL-Uncertainty=-1. raw=57 x 1.1688 = 67/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",22,9,8,7,2,7,3,-1
CSCO,858877,2018-02-14,0001193125-18-045716,exhibit,0.0674,0.1348,0.0,0.1236,0.0618,0.0169,13,"WSC[A]=0.067 (superlatives) → s_a=6/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.135 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=6+7=13/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",18,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=1 (density ratio) D3=0 (headline) D4=2 (burial) D5=4 (demotion) D6=3 (qualifier asymmetry). raw=12/30 → SE=round(raw×1.5)=18/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],15,"Guidance sentences=1/89. Sub1 count=4/15 [g=1]. Sub2 modal=10/10 [strong=1, weak=0, ratio=1.00]. Sub3 ranges=2/5 [precision_count=1]. Sub4 uncertainty=-1 [unc_density=0.034]. CL=4+10+2+(-1)=15/25. [LM word-list method; Loughran & McDonald 2011]",15,"WSC[E]=0.062 (internal credit) → tier=13/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.017 (external blame) → modifier=+2 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=13+(2)=15/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",61,2451,0.3411,33,3,0,1,1,2,1,0,2,4,3,1,0.0112,1,0,1.0,1,0.0337,62,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=16/22 C2 QO-Super=9/18 C3 SE-Conceal=8/14 C4 CL-Guid=7/15(incl. modal-strength bonus) C5 SE-Qual=4/8 C6 QO-Vague=7/7 C7 SE-Frame=3/10 C8 CL-Uncertainty=-1. raw=53 x 1.1688 = 62/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",16,9,8,7,4,7,3,-1
LYV,1335258,2018-07-26,0001335258-18-000112,exhibit,0.0769,0.1667,0.1154,0.2115,0.1026,0.0,13,"WSC[A]=0.077 (superlatives) → s_a=6/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.167 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=6+7=13/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",25,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=5 (GAAP/nonGAAP position) D2=3 (density ratio) D3=2 (headline) D4=4 (burial) D5=4 (demotion) D6=2 (qualifier asymmetry). raw=20/30 → SE=round(raw×1.5)=25/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],17,"Guidance sentences=3/78. Sub1 count=9/15 [g=3]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=3/5 [precision_count=2]. Sub4 uncertainty=0 [unc_density=0.013]. CL=9+5+3+(0)=17/25. [LM word-list method; Loughran & McDonald 2011]",21,"WSC[E]=0.103 (internal credit) → tier=18/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=18+(3)=21/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",76,2388,0.5833,66,4,1,0,0,5,3,2,4,4,2,3,0.0385,0,0,0.3,2,0.0128,70,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=16/22 C2 QO-Super=9/18 C3 SE-Conceal=11/14 C4 CL-Guid=7/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=7/7 C7 SE-Frame=8/10 C8 CL-Uncertainty=+0. raw=60 x 1.1688 = 70/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",16,9,11,7,2,7,8,0
FANG,1539838,2019-11-05,0001539838-19-000115,exhibit,0.1528,0.0139,0.1111,0.1667,0.0,0.0,16,"WSC[A]=0.153 (superlatives) → s_a=14/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.014 (vague positives) → s_b=2/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=14+2=16/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",20,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=3 (density ratio) D3=0 (headline) D4=3 (burial) D5=4 (demotion) D6=1 (qualifier asymmetry). raw=13/30 → SE=round(raw×1.5)=20/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],21,"Guidance sentences=9/72. Sub1 count=13/15 [g=9]. Sub2 modal=3/10 [strong=0, weak=3, ratio=0.00]. Sub3 ranges=5/5 [precision_count=3]. Sub4 uncertainty=0 [unc_density=0.014]. CL=13+3+5+(0)=21/25. [LM word-list method; Loughran & McDonald 2011]",0,"WSC[E]=0.000 (internal credit) → tier=0/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+0 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=0+(0)=0/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",57,2229,0.6429,50,3,0,0,1,2,3,0,3,4,1,9,0.125,0,3,0.0,3,0.0139,47,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=0/22 C2 QO-Super=13/18 C3 SE-Conceal=9/14 C4 CL-Guid=11/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=2/7 C7 SE-Frame=5/10 C8 CL-Uncertainty=+0. raw=40 x 1.1688 = 47/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",0,13,9,11,0,2,5,0
CNP,1130310,2020-05-07,0001130310-20-000045,exhibit,0.1071,0.1286,0.0571,0.1286,0.0143,0.0,17,"WSC[A]=0.107 (superlatives) → s_a=10/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.129 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=10+7=17/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",24,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=3 (density ratio) D3=0 (headline) D4=4 (burial) D5=5 (demotion) D6=2 (qualifier asymmetry). raw=16/30 → SE=round(raw×1.5)=24/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],19,"Guidance sentences=10/70. Sub1 count=13/15 [g=10]. Sub2 modal=3/10 [strong=0, weak=5, ratio=0.00]. Sub3 ranges=5/5 [precision_count=4]. Sub4 uncertainty=-2 [unc_density=0.057]. CL=13+3+5+(-2)=19/25. [LM word-list method; Loughran & McDonald 2011]",7,"WSC[E]=0.014 (internal credit) → tier=4/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=4+(3)=7/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",67,3000,0.5246,75,13,0,0,0,2,3,0,4,5,2,10,0.1429,0,5,0.0,4,0.0571,58,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=6/22 C2 QO-Super=9/18 C3 SE-Conceal=12/14 C4 CL-Guid=11/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=7/7 C7 SE-Frame=5/10 C8 CL-Uncertainty=-2. raw=50 x 1.1688 = 58/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",6,9,12,11,2,7,5,-2
TSN,100493,2021-08-09,0000100493-21-000102,refetched_exhibit,0.0,0.6517,0.0,0.3933,0.1348,0.191,7,"WSC[A]=0.000 (superlatives) → s_a=0/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.652 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=0+7=7/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",25,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=4 (density ratio) D3=0 (headline) D4=1 (burial) D5=5 (demotion) D6=5 (qualifier asymmetry). raw=17/30 → SE=round(raw×1.5)=25/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],19,"Guidance sentences=9/89. Sub1 count=13/15 [g=9]. Sub2 modal=7/10 [strong=3, weak=5, ratio=0.38]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=-1 [unc_density=0.022]. CL=13+7+0+(-1)=19/25. [LM word-list method; Loughran & McDonald 2011]",13,"WSC[E]=0.135 (internal credit) → tier=18/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.191 (external blame) → modifier=-5 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=18+(-5)=13/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",64,3000,0.6909,0,6,0,1,15,2,4,0,1,5,5,9,0.1011,3,5,0.375,0,0.0225,65,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=19/22 C2 QO-Super=0/18 C3 SE-Conceal=8/14 C4 CL-Guid=8/15(incl. modal-strength bonus) C5 SE-Qual=8/8 C6 QO-Vague=7/7 C7 SE-Frame=6/10 C8 CL-Uncertainty=+0. raw=56 x 1.1688 = 65/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",19,0,8,8,8,7,6,0
AAPL,320193,2019-04-30,0000320193-19-000063,exhibit,0.5588,0.2353,0.0,0.1176,0.2353,0.0,25,"WSC[A]=0.559 (superlatives) → s_a=18/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.235 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=18+7=25/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",15,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=5 (burial) D5=0 (demotion) D6=1 (qualifier asymmetry). raw=10/30 → SE=round(raw×1.5)=15/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],0,"No guidance sentences detected (guidance verb + $ / % figure). CL=0: absence of forward guidance is a meaningful signal, not a floor. Uncertainty density=0.029. [LM word-list method; Loughran & McDonald 2011]",25,"WSC[E]=0.235 (internal credit) → tier=22/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=22+(3)=25/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",65,1309,0.5,100,0,0,2,0,2,2,0,5,0,1,0,0.0,0,0,0.3,0,0.0294,65,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=22/22 C2 QO-Super=18/18 C3 SE-Conceal=6/14 C4 CL-Guid=0/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=7/7 C7 SE-Frame=4/10 C8 CL-Uncertainty=-1. raw=56 x 1.1688 = 65/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",22,18,6,0,0,7,4,-1
OMC,29989,2018-10-16,0000891092-18-007522,exhibit,0.0,0.0198,0.0,0.0693,0.0,0.0,2,"WSC[A]=0.000 (superlatives) → s_a=0/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.020 (vague positives) → s_b=2/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=0+2=2/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",15,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=1 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=1 (burial) D5=5 (demotion) D6=1 (qualifier asymmetry). raw=10/30 → SE=round(raw×1.5)=15/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],9,"Guidance sentences=1/101. Sub1 count=4/15 [g=1]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=0 [unc_density=0.000]. CL=4+5+0+(0)=9/25. [LM word-list method; Loughran & McDonald 2011]",0,"WSC[E]=0.000 (internal credit) → tier=0/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+0 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=0+(0)=0/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",26,3000,0.4964,0,21,0,0,1,1,2,0,1,5,1,1,0.0099,0,0,0.3,0,0.0,18,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=0/22 C2 QO-Super=0/18 C3 SE-Conceal=8/14 C4 CL-Guid=2/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=2/7 C7 SE-Frame=3/10 C8 CL-Uncertainty=+0. raw=15 x 1.1688 = 18/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",0,0,8,2,0,2,3,0
UNH,731766,2019-07-18,0000731766-19-000023,exhibit,0.1875,0.375,0.0,0.0469,0.0469,0.0,21,"WSC[A]=0.188 (superlatives) → s_a=14/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.375 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=14+7=21/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",22,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=5 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=1 (burial) D5=5 (demotion) D6=2 (qualifier asymmetry). raw=15/30 → SE=round(raw×1.5)=22/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],11,"Guidance sentences=1/32. Sub1 count=4/15 [g=1]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=2/5 [precision_count=1]. Sub4 uncertainty=0 [unc_density=0.000]. CL=4+5+2+(0)=11/25. [LM word-list method; Loughran & McDonald 2011]",11,"WSC[E]=0.047 (internal credit) → tier=8/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=8+(3)=11/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",65,1230,0.5,0,5,0,0,0,5,2,0,1,5,2,1,0.0312,0,0,0.3,1,0.0,68,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=11/22 C2 QO-Super=16/18 C3 SE-Conceal=8/14 C4 CL-Guid=7/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=7/7 C7 SE-Frame=7/10 C8 CL-Uncertainty=+0. raw=58 x 1.1688 = 68/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",11,16,8,7,2,7,7,0
